customer_id,region,city,risk_score,risk_bucket,risk_drivers,churn,risk_bucket_lr,risk_score_lr
C02847,East,Gurgaon,79.44586691955112,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,42.21742324279166
C00887,North,Hyderabad,72.58582642793169,High Risk,"Service Tickets, High Usage",0,High Risk,42.21741704862757
C00433,West,Mumbai,55.31388531388531,High Risk,"Payment Delay, High Usage",1,High Risk,42.21304018304018
C00046,South,Delhi,63.6452347083926,High Risk,"Outages, High Usage",1,High Risk,42.20304007315586
C01597,North,Delhi,64.60334620334619,High Risk,Payment Delay,0,High Risk,42.186788674388666
C04066,West,Noida,60.194197204723515,High Risk,"Payment Delay, High Usage",0,High Risk,42.1486840705367
C00682,West,Hyderabad,59.37566137566137,High Risk,"Payment Delay, High Usage",0,High Risk,42.13096296296296
C01225,South,Kolkata,79.62602903655535,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",1,High Risk,42.127732375985005
C00345,North,Hyderabad,73.38292578292578,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,42.11875229515229
C04505,South,Bangalore,74.14343516448778,High Risk,"Payment Delay, Service Tickets, High Usage",1,High Risk,42.118471959177214
C04254,North,Hyderabad,76.23223223223223,High Risk,"Payment Delay, Service Tickets",0,High Risk,42.103550979550974
C00471,North,Chennai,67.91736398052187,High Risk,"Outages, High Usage",1,High Risk,42.05629118140696
C01382,East,Noida,76.53620236778131,High Risk,"Payment Delay, Service Tickets, High Usage",1,High Risk,42.05568321404111
C01074,North,Bangalore,61.294894894894895,High Risk,"Payment Delay, Low Tenure",0,High Risk,42.04130519090519
C04152,East,Noida,72.71691240112293,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,42.03173585615691
C04187,East,Kolkata,66.63513287723815,High Risk,"Outages, High Usage, Low Tenure",1,High Risk,42.026844304454826
C03980,East,Patna,83.32651297914455,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,42.02682435668751
C00857,East,Mumbai,83.65980115453799,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,42.00813644321013
C03559,South,Gurgaon,73.24780268990796,High Risk,"Service Tickets, High Usage",1,High Risk,41.9970768798874
C02343,West,Gurgaon,77.17523839629102,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,41.976835379740635
C02769,South,Gurgaon,70.25628786681418,High Risk,"Payment Delay, Service Tickets, High Usage, Low Tenure",0,High Risk,41.96431201276464
C00796,North,Patna,75.35491882860305,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.95177502314344
C02452,North,Kolkata,74.32753053805685,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,41.936531689584314
C00970,North,Delhi,58.19974561027192,High Risk,"Payment Delay, High Usage, Low Tenure",1,High Risk,41.93338030963294
C04313,East,Gurgaon,80.90131033288927,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,41.913666511624406
C04167,East,Bangalore,78.70831131883762,High Risk,"Payment Delay, Service Tickets",1,High Risk,41.87920333265596
C02552,West,Patna,82.45328486381118,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.857170528423154
C01877,South,Hyderabad,57.49529529529529,High Risk,"Payment Delay, High Usage, Low Tenure",0,High Risk,41.85063643643643
C04262,South,Bangalore,67.83746603746603,High Risk,"Payment Delay, Outages, Low Tenure",0,High Risk,41.82614205634205
C04048,West,Noida,83.12129573182204,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.81836964182227
C04903,East,Noida,59.52541714646976,High Risk,"Payment Delay, High Usage",0,High Risk,41.806965910271174
C00155,East,Noida,82.67052014420435,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.802479727848144
C01512,North,Bangalore,75.62496330917384,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,41.788830951251995
C04367,South,Mumbai,73.48822356190776,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.78333775730617
C01543,South,Chennai,72.72214620635674,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,41.76529836151941
C04061,North,Mumbai,78.75378536431167,High Risk,"Payment Delay, Service Tickets",1,High Risk,41.76359887105151
C00242,South,Pune,84.56013457066088,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",1,High Risk,41.76064331549595
C03914,West,Chennai,61.840000903158796,High Risk,"Outages, High Usage",0,High Risk,41.729677567793345
C01495,West,Chennai,74.05243589454116,High Risk,"Service Tickets, High Usage",1,High Risk,41.72345680266733
C02749,West,Noida,79.90259432364694,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,41.72117062927589
C02888,South,Noida,61.42954985060248,High Risk,"Payment Delay, High Usage",0,High Risk,41.705460347565605
C00455,North,Kolkata,82.10751051803683,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.68148369873633
C04030,East,Kolkata,55.906681117207434,High Risk,"Payment Delay, High Usage",1,High Risk,41.67359346564609
C03683,South,Noida,79.2544032754559,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,41.667396741102
C02245,South,Chennai,69.79160965476754,High Risk,"Service Tickets, High Usage",0,High Risk,41.6570809139967
C03741,South,Patna,81.1033605033605,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.64343111683112
C04800,South,Pune,57.20018063175958,High Risk,"Payment Delay, High Usage",0,High Risk,41.618142130100026
C04617,South,Chennai,74.32604634709897,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,41.60603337773864
C02539,West,Pune,58.38676119728751,High Risk,"Payment Delay, High Usage",0,High Risk,41.59052828618091
C04840,North,Pune,82.58207079259711,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,41.58000716505979
C03140,East,Noida,64.69681410734042,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,41.57067960893224
C02202,West,Gurgaon,75.20202608623661,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,41.57023898786004
C03615,South,Pune,59.28704192914719,High Risk,"Outages, High Usage, Low Tenure",0,High Risk,41.56965322766375
C03511,North,Gurgaon,73.81134367450156,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.56336577028155
C04192,East,Chennai,59.214563435616064,High Risk,"Payment Delay, Outages, High Usage, Low Tenure",0,High Risk,41.55055209645736
C03088,East,Noida,74.48984172142066,High Risk,"Payment Delay, Service Tickets, High Usage, Low Tenure",0,High Risk,41.55045624421414
C00499,South,Patna,68.37432620590515,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,41.54380619416409
C04914,East,Patna,56.52616676827202,High Risk,High Usage,0,High Risk,41.54286146447198
C04421,West,Bangalore,62.04602045654677,High Risk,"Payment Delay, High Usage",0,High Risk,41.53326691051954
C03430,South,Bangalore,77.46697073012862,High Risk,"Service Tickets, High Usage, Low Tenure",1,High Risk,41.52135258566837
C02059,West,Hyderabad,82.5956076377129,High Risk,"Service Tickets, Outages",1,High Risk,41.519133393543925
C00197,North,Kolkata,57.50073231125862,High Risk,"Payment Delay, High Usage",0,High Risk,41.500508838161466
C00435,North,Delhi,65.82431604536866,High Risk,"Payment Delay, High Usage",0,High Risk,41.48601212791739
C01904,North,Kolkata,77.93226459542248,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.47757334928913
C02015,East,Noida,74.43341386499281,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",0,High Risk,41.47694979490769
C02928,South,Bangalore,61.45456885456885,High Risk,"Payment Delay, Outages",1,High Risk,41.47467464607465
C03390,East,Delhi,73.37052240210134,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,41.470916504474395
C00480,West,Gurgaon,70.1105963105963,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.417364135564135
C04700,West,Gurgaon,71.89975991028622,High Risk,"Payment Delay, Service Tickets",1,High Risk,41.38636560921824
C03204,West,Noida,61.799027599027596,High Risk,Payment Delay,0,High Risk,41.36439962819962
C02998,East,Chennai,67.32688176898704,High Risk,High Usage,0,High Risk,41.343069300879826
C01575,West,Delhi,59.496928507454825,High Risk,"Payment Delay, High Usage",0,High Risk,41.34176200561464
C01883,North,Patna,78.0980408980409,High Risk,"Payment Delay, Service Tickets, Outages",0,High Risk,41.32601395681395
C03660,South,Bangalore,70.12461333513964,High Risk,"Payment Delay, Outages",1,High Risk,41.32270200275463
C02574,North,Mumbai,78.963369384422,High Risk,"Payment Delay, Service Tickets",0,High Risk,41.31840815251341
C01845,East,Pune,70.92401273453905,High Risk,"Payment Delay, Outages",1,High Risk,41.31551942017205
C03871,North,Kolkata,74.31061136324294,High Risk,"Service Tickets, High Usage, Low Tenure",1,High Risk,41.30942836069151
C00331,East,Patna,78.87992353255511,High Risk,"Service Tickets, High Usage",1,High Risk,41.30720402206718
C00145,South,Chennai,57.967424567424565,High Risk,"Payment Delay, High Usage",0,High Risk,41.2892304018304
C01753,North,Bangalore,86.74714714714715,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,41.28833273273273
C03089,South,Kolkata,64.22423325581221,High Risk,"Payment Delay, High Usage, Low Tenure",0,High Risk,41.28187317543107
C02031,West,Gurgaon,56.86143888249151,High Risk,"Payment Delay, High Usage",0,High Risk,41.23250699421226
C02347,South,Mumbai,56.656856856856855,High Risk,"Payment Delay, High Usage, Low Tenure",0,High Risk,41.23180829400829
C01742,North,Noida,82.44501493975179,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.22907952915321
C03086,South,Mumbai,82.10792597108386,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,41.21847916939495
C03126,East,Patna,73.8413165044744,High Risk,"Service Tickets, High Usage",0,High Risk,41.21192512964092
C03119,South,Hyderabad,59.22048063100695,High Risk,"Payment Delay, Outages, Low Tenure",0,High Risk,41.16663613688877
C02231,West,Bangalore,74.67570728623359,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,41.16186313531577
C02808,West,Mumbai,67.84118404118404,High Risk,Payment Delay,1,High Risk,41.16174851994852
C01893,North,Kolkata,70.43201547412073,High Risk,"Service Tickets, High Usage",0,High Risk,41.14759185200238
C02269,South,Gurgaon,66.65443488601383,High Risk,"Payment Delay, Outages",0,High Risk,41.14482589958379
C02563,North,Hyderabad,77.03701746859642,High Risk,"Payment Delay, Service Tickets, High Usage",1,High Risk,41.12001671897461
C04239,North,Chennai,63.33763236921132,High Risk,"Payment Delay, Outages",0,High Risk,41.119013172571066
C04299,South,Noida,81.49747491852754,High Risk,"Payment Delay, Service Tickets",1,High Risk,41.11206194916721
C02996,West,Chennai,75.44208569471728,High Risk,"Service Tickets, High Usage",0,High Risk,41.10290131936448
C02285,West,Hyderabad,83.69030534293692,High Risk,"Service Tickets, Outages, Low Tenure",0,High Risk,41.10198866385182
C01096,West,Pune,78.27605650763546,High Risk,"Payment Delay, Service Tickets, High Usage, Low Tenure",0,High Risk,41.09208458684248
C01095,South,Delhi,57.21831606042132,High Risk,High Usage,0,High Risk,41.083074849285374
C03614,North,Patna,78.01161010634695,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,41.0465054121791
C01675,East,Pune,54.591311612364244,High Risk,"Payment Delay, High Usage",0,High Risk,41.02691211361737
C03525,South,Noida,80.88800529853161,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,41.00684935010198
C03303,West,Chennai,58.8013442013442,High Risk,"Payment Delay, Outages, Low Tenure",0,High Risk,40.97733244673245
C04737,East,Patna,71.10763093920988,High Risk,"Payment Delay, Service Tickets, High Usage",1,High Risk,40.97168321404111
C03868,East,Hyderabad,70.02974704027335,High Risk,"Payment Delay, Outages",0,High Risk,40.95916741102004
C04146,East,Noida,61.287493508546135,High Risk,"Payment Delay, High Usage",0,High Risk,40.94757998148524
C02531,South,Kolkata,62.167824967824956,High Risk,"Payment Delay, High Usage, Low Tenure",0,High Risk,40.94513307593307
C03350,South,Hyderabad,60.78392678392678,High Risk,"Payment Delay, High Usage",1,High Risk,40.941551837551835
C00618,East,Noida,81.7837386258439,High Risk,Service Tickets,0,High Risk,40.939249023459546
C00965,East,Kolkata,70.51506092558724,High Risk,"Payment Delay, Outages",1,High Risk,40.934807594060224
C03514,North,Bangalore,67.9849232691338,High Risk,"Outages, High Usage",0,High Risk,40.92067782669888
C01838,North,Chennai,55.886409717988656,High Risk,"Payment Delay, High Usage, Low Tenure",0,High Risk,40.915955772313666
C02841,East,Kolkata,70.30022654233181,High Risk,"Service Tickets, High Usage",1,High Risk,40.891985159595684
C04982,East,Chennai,68.11303032355663,High Risk,"Payment Delay, Service Tickets",1,High Risk,40.85960933866197
C02281,West,Bangalore,80.49970873128767,High Risk,"Payment Delay, Service Tickets",1,High Risk,40.85331295807085
C01939,West,Bangalore,55.88637810743074,High Risk,"Payment Delay, High Usage",1,High Risk,40.84849804240331
C01990,West,Pune,79.10192598613651,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,40.82285617647723
C00669,West,Mumbai,69.37693784009572,High Risk,"Outages, High Usage",0,High Risk,40.82082068233647
C04366,West,Bangalore,57.25663708821604,High Risk,"Payment Delay, Outages, High Usage",0,High Risk,40.80764775000564
C04203,West,Pune,65.97547321757848,High Risk,High Usage,0,High Risk,40.7988315774421
C00018,North,Bangalore,68.684839726945,High Risk,Outages,0,High Risk,40.75968852009905
C00676,West,Hyderabad,66.99581084844243,High Risk,"Service Tickets, High Usage",0,High Risk,40.75955757562073
C01735,South,Mumbai,59.16093838199101,High Risk,"Payment Delay, High Usage",0,High Risk,40.75067865158391
C00713,West,Hyderabad,64.01196384354279,High Risk,"Payment Delay, High Usage",1,High Risk,40.72460041695831
C04659,South,Bangalore,82.33169560537982,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,40.7231627823312
C04934,South,Bangalore,66.01216103321366,High Risk,"Payment Delay, Outages, Low Tenure",1,High Risk,40.70713605184131
C01019,East,Kolkata,79.45145145145145,High Risk,"Payment Delay, Service Tickets, Low Tenure",0,High Risk,40.69590790790791
C01578,North,Delhi,68.20345909819594,High Risk,"Outages, High Usage",1,High Risk,40.69179893427261
C02850,South,Chennai,68.55141758299652,High Risk,"Payment Delay, Outages",0,High Risk,40.687813401371294
C01217,East,Gurgaon,82.78342101499996,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",1,High Risk,40.672799587557485
C04518,West,Hyderabad,73.93634837845364,High Risk,Service Tickets,0,High Risk,40.66853762634815
C03869,East,Delhi,80.44396426501689,High Risk,"Payment Delay, Service Tickets, Outages",1,High Risk,40.662328043833305
C04839,West,Delhi,74.68352412562939,High Risk,"Service Tickets, High Usage",0,High Risk,40.645440958251484
C03772,South,Hyderabad,80.8974071816177,High Risk,"Service Tickets, Outages, High Usage",1,High Risk,40.63193007895113
C00265,East,Pune,54.65355430618588,High Risk,High Usage,0,High Risk,40.61119730106046
C00804,North,Mumbai,69.35013660276817,High Risk,"Service Tickets, High Usage",1,High Risk,40.602424985888135
C04683,East,Patna,84.01364221364221,High Risk,"Payment Delay, Service Tickets, Outages, Low Tenure",0,High Risk,40.60131866151866
C00279,West,Bangalore,67.78731061888956,High Risk,"Payment Delay, Service Tickets, High Usage",0,High Risk,40.575115360473255
C02897,West,Noida,67.76803721014247,High Risk,"Outages, High Usage, Low Tenure",0,High Risk,40.57313293594346
C03635,South,Delhi,72.1061587903693,High Risk,"Service Tickets, Outages, High Usage",0,High Risk,40.56087628229733
C00979,East,Patna,70.14661879925038,High Risk,"Service Tickets, High Usage",1,High Risk,40.56046985933301
C00022,West,Chennai,69.13908193908193,High Risk,"Payment Delay, Outages",0,High Risk,40.52010948090948
C02303,East,Patna,70.93808394861026,High Risk,"Payment Delay, Service Tickets, Low Tenure",1,High Risk,40.504254212106844
C04304,West,Delhi,60.205176605176604,High Risk,"Payment Delay, Outages, Low Tenure",0,High Risk,40.50233559273559
C04181,East,Pune,74.53846478057004,High Risk,"Service Tickets, Outages",0,High Risk,40.50193339354392
C04925,South,Patna,76.20722828091249,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,40.500200906169326
C00189,North,Hyderabad,76.65331948489843,High Risk,"Payment Delay, Service Tickets, High Usage, Low Tenure",0,High Risk,40.49228681764471
C00795,East,Gurgaon,67.83998283998284,High Risk,"Payment Delay, Low Tenure",0,High Risk,40.489783354783356
C03010,South,Patna,73.89156073366601,High Risk,"Service Tickets, High Usage, Low Tenure",0,High Risk,40.47097932518985
